ID1,caseid,QCOL93,Q1035NO,Q1036N,Q1037M,Q1037P,Q1037O,Q1040A,Q1040B,Q1040C,Q1040D,Q1040E,Q1040F,Q1040G,Q1040H,Q1040I,Q1040X
2025,      646302301  2,1,2,A,B, , ,2,2, , , , , , , , 
2025,      646303201  2,1,3,AB,BK,BK, ,2, , , , , , , , , 
2025,      646303801  2,1,2,AB,K,K, , , , , , , , , , , 
2025,      646306401  2,1,2,AB,BK,B, ,1, , , , , , , , , 
2025,      646306601  1,1,2,Y, , , ,2,2, , , , , , , , 
2025,      646401501  2,1,4,Y, , , , , , , , , , , , , 
2025,      646403701  2,1,1,A,B, , , ,2, , , , , , , , 
2025,      646404301  1,1,2,A,BE, , ,2, , , , , , , , , 
2025,      646407101  2,1,1,AB,BIK,BK, , , , , , , , , , , 
2025,      646410601  2,1,2,Y, , , , , , , , , , , , , 
2025,      646410701  2,1,2,AB,BCK,BCK, , , , , , , , , , , 
2025,      646500101  1,1,4,A,BE, , , , , , , , , , , , 
2025,      646500901  3,1,1,A,BCE, , , , , , , , , , , , 
2025,      646503401  1,1,2,AB,B,B, , , , , , , , , , , 
2025,      646503601  2,1,2,AB,K,K, , , , , , , , , , , 
2025,      646505001  5,1,1,A,BC, , , , , , , , , , , , 
2025,      646505901  1,1,2,A,BK, , , , , , , , , , , , 
2025,      646506201  1,1,3,A,K, , , , , , , , , , , , 
2025,      646606001  1,1,2,AB,C,K, , , , , , , , , , , 
2025,      646606901  1,1,2,A,AB, , , , , , , , , , , , 
2025,      646606901  1,2,1,A,AB, , , , , , , , , , , , 
2025,      646607301  2,1,2,AB,BK,BK, , , , , , , , , , , 
2025,      646702401  2,1,3,Y, , , ,2,2,2,2, , , , , , 
2025,      646703101  1,1,1,A,BK, , , , , , , , , , , , 
2025,      646708401  2,1,2,Y, , , , , , , , , , , , , 
2025,      646708401  2,2,1,A,BE, , , , , , , , , , , , 
2025,      646803601  2,1,1,AB,ABK,K, , , , , , , , , , , 
2025,      646813601  2,1,4,A,K, , , , , , , , , , , , 
2025,      646900401  1,1,4,A,AB, , , , , , , , , , , , 
2025,      646900401  1,2,3,A,AB, , , , , , , , , , , , 
2025,      646900701  1,1,7,A,BE, , , , , , , , , , , , 
2025,      646902201  1,1,2,A,K, , ,1,1,1,1, , , , , , 
2025,      646904801  2,1,2,AB,K,K, , , , , , , , , , , 
2025,      646904801  2,2,1,AB,K,K, , , , , , , , , , , 
2025,      647003301  2,1,3,A,BC, , , , , , , , , , , , 
2025,      647005001  2,1,2,A,C, , , , , , , , , , , , 
2025,      647005301  1,1,3,Y, , , , , , , , , , , , , 
2025,      647103701  2,1,1,A,AB, , , , , , , , , , , , 
2025,      647110401  2,1,2,B, ,ABC, , , , , , , , , , , 
2025,      647111701  2,1,2,Y, , , ,2, , , , , , , , , 
2025,      647201801  2,1,3,AB,B,B, ,2, , , , , , , , , 
2025,      647203301  2,1,1,AB,B,B, , , , , , , , , , , 
2025,      647205101  2,1,3,AB,BC,BC, , , , , , , , , , , 
2025,      647205501  2,1,2,A,BC, , , , , , , , , , , , 
2025,      647207002  1,1,1,B, ,B, , , , , , , , , , , 
2025,      647211801  3,1,2,A,B, , , , , , , , , , , , 
2025,      647304401  3,1,1,A,ABC, , , , , , , , , , , , 
2025,      647306901  2,1,6,A,B, , , , , , , , , , , , 
2025,      647306901  2,2,5,AB,AB,AB, , , , , , , , , , , 
2025,      647309501  2,1,2,AB,C,C, , , , , , , , , , , 
2025,      647310901  2,1,1,A,B, , , , , , , , , , , , 
2025,      647401501  2,1,2,A,B, , , , , , , , , , , , 
2025,      647404201  2,1,4,AB,B,B, , , , , , , , , , , 
2025,      647407901  3,1,1,A,K, , ,2,2, , , , , , , , 
2025,      647409901  4,1,1,AC,BC, ,BC, , , , , , , , , , 
2025,      647414801  5,1,1,AC,CK, ,CK, , , , , , , , , , 
2025,      647415201  2,1,2,A,K, , , , , , , , , , , , 
2025,      647500701  2,1,2,AB,ABC,BC, , , , , , , , , , , 
2025,      647511401  5,1,1,AC,AB, ,B, , , , , , , , , , 
2025,      647512501  1,1,3,AD,K, ,K,1,1,1, , , , , , , 
2025,      647513901  1,1,3,A,AC, , , , , , , , , , , , 
2025,      647515301  1,1,1,Y, , , , , , , , , , , , , 
2025,      647515501  4,1,1,AB,K,K, , , , , , , , , , , 
2025,      647601701  2,1,1,AB,B,B, , , , , , , , , , , 
2025,      647605701  2,1,6,A,B, , ,2,2,2, , , , , , , 
2025,      647607301  1,1,2,A,BI, , , , , , , , , , , , 
2025,      647610501  2,1,2,AB,BE,B, , , , , , , , , , , 
2025,      647614201  1,1,1,AC,B, ,B,2, , , , , , , , , 
2025,      647615501  1,1,3,Y, , , ,2, ,2, , , , , , , 
2025,      647700201  2,1,3,A,ABC, , , , , , , , , , , , 
2025,      647701201  2,1,2,AB,BX,B, , , , , , , , , , , 
2025,      647703301  2,1,1,AB,X,X, , , , , , , , , , , 
2025,      647706201  2,1,3,AB,AB,B, , , , , , , , , , , 
2025,      647709001  4,1,1,A,B, , , , , , , , , , , , 
2025,      647800501  2,1,2,AB,BE,B, , , , , , , , , , , 
2025,      647805301  2,1,3,A,B, , ,2, , , , , , , , , 
2025,      647805301  2,2,2,AB,E,E, ,2, , , , , , , , , 
2025,      647806501  2,1,4,B, ,B, , , , , , , , , , , 
2025,      647807401  6,1,1,A,A, , , , , , , , , , , , 
2025,      647809501  3,1,2,AC,BK, ,B, , , , , , , , , , 
2025,      647812201  1,1,4,A,AC, , , , , , , , , , , , 
2025,      647903501  2,1,4,AB,C,C, , , , , , , , , , , 
2025,      647904701  4,1,1,ABC,ACK,CK,CK, , , , , , , , , , 
2025,      647906401  2,1,2,A,B, , , , , , , , , , , , 
2025,      647915101  2,1,2,A,B, , , , , , , , , , , , 
2025,      648000801  2,1,6,AB,B,B, , , , , , , , , , , 
2025,      648001301  1,1,2,A,BK, , , , , , , , , , , , 
2025,      648001501  2,1,1,AB,BC,BC, , , , , , , , , , , 
2025,      648004901  3,1,1,ABC,B,K,BK, , , , , , , , , , 
2025,      648005801  2,1,5,AC,B, ,B, , , , , , , , , , 
2025,      648100901  2,1,4,B, ,B, , , , , , , , , , , 
2025,      648101201  2,1,5,AB,BC,BC, , , , , , , , , , , 
2025,      648110501  2,1,3,AB,BC,BC, , , , , , , , , , , 
2025,      648207701  1,1,2,A,AB, , , , , , , , , , , , 
2025,      648208301  3,1,2,Y, , , , , , , , , , , , , 
2025,      648213201  2,1,2,A,AB, , , , ,2, , , , , , , 
2025,      648216901  2,1,3,AB,AK,AK, , , , , , , , , , , 
2025,      648217701  4,1,1,AB,ABCK,BK, , , , , , , , , , , 
2025,      648301701  2,1,1,AB,K,K, , , , , , , , , , , 
2025,      648305001  1,1,1,A,AC, , , , , , , , , , , , 
2025,      648307601  6,1,1,A,C, , , , , , , , , , , , 
2025,      648309601  5,1,4,Y, , , , , , , , , , , , , 
2025,      648310501  1,1,4,A,AK, , , , , , , , , , , , 
2025,      648402701  2,1,3,A,B, , , , , , , , , , , , 
2025,      648408901  2,1,4,A,BC, , , , , , , , , , , , 
2025,      648414701  2,1,2,AD,B, ,E,2,2, , , , , , , , 
2025,      648415501  2,1,1,A,BC, , , , , , , , , , , , 
2025,      648416101  2,1,1,AB,B,B, , , , , , , , , , , 
2025,      648418801  2,1,3,A,B, , , , , , , , , , , , 
2025,      648418901  2,1,3,Y, , , , , , , , , , , , , 
2025,      648500701  2,1,4,A,ABC, , , , , , , , , , , , 
2025,      648500701  2,2,3,A,ABC, , , , , , , , , , , , 
2025,      648509501  1,1,3,A,B, , ,2, , , , , , , , , 
2025,      648510201  2,1,1,AB,AB,AB, , ,2, , , , , , , , 
2025,      648601701  2,1,3,A,B, , , , , , , , , , , , 
2025,      648602201  2,1,2,A,X, , , , , , , , , , , , 
2025,      648602201  2,2,1,AB,BE,BE, , , , , , , , , , , 
2025,      648604401  2,1,1,AB,CK,CK, , , , , , , , , , , 
2025,      648604601  2,1,1,AB,BC,BC, , , , , , , , , , , 
2025,      648610501  1,1,2,A,C, , , , , , , , , , , , 
2025,      648611601  1,1,2,A,ABC, , , , , , , , , , , , 
2025,      648700601  2,1,1,AB,AB,AB, , , , , , , , , , , 
2025,      648702901  2,1,1,AB,ABC,BC, , , , , , , , , , , 
2025,      648703101  2,1,1,A,BC, , , , , , , , , , , , 
2025,      648704301  2,1,3,AB,B,B, , , , , , , , , , , 
2025,      648705601  2,1,2,A,BC, , , , , , , , , , , , 
2025,      648705601  2,2,1,A,BC, , , , , , , , , , , , 
2025,      648710001  2,1,1,AB,B,B, ,2,2, , , , , , , , 
2025,      648807801  4,1,3,A,K, , , , , , , , , , , , 
2025,      648808201  2,1,2,AB,ABC,ABC, , , , , , , , , , , 
2025,      648808501  2,1,3,B, ,C, ,2,2,2, , , , , , , 
2025,      648811001  2,1,2,AB,B,B, , , , , , , , , , , 
2025,      648815001  1,1,1,A,AB, , , , , , , , , , , , 
2025,      648815901  2,1,3,AB,AK,K, , , , , , , , , , , 
2025,      648907701  2,1,1,Y, , , , , , , , , , , , , 
2025,      648907801  2,1,2,AB,B,B, , , , , , , , , , , 
2025,      648910101  2,1,3,A,ABC, , , , , , , , , , , , 
2025,      649001301  1,1,3,A,BC, , , ,2,2,2, , , , , , 
2025,      649001601  2,1,1,A,C, , , , , , , , , , , , 
2025,      649001701  2,1,2,AB,B,B, , , , , , , , , , , 
2025,      649001701  2,2,1,AB,BC,BC, , , , , , , , , , , 
2025,      649002001  2,1,3,Y, , , , , , , , , , , , , 
2025,      649002101  2,1,3,A,BC, , ,2, , , , , , , , , 
2025,      649002201  2,1,1,A,BC, , ,2,2, , , , , , , , 
2025,      649016101  2,1,1,AB,B,B, , , , , , , , , , , 
2025,      649016501  2,1,2,AB,B,B, , , , , , , , , , , 
2025,      649016501  2,2,1,AB,AB,AB, , , , , , , , , , , 
2025,      649016601  2,1,3,A,B, , , , , , , , , , , , 
2025,      649109901  2,1,1,Y, , , , , , , , , , , , , 
2025,      649114201  3,1,1,A,AB, , , , , , , , , , , , 
2025,      649114301  2,1,3,A,AB, , , , , , , , , , , , 
2025,      649115601  2,1,4,Y, , , , , , , , , , , , , 
2025,      649115801  4,1,3,AB,BC,BC, , , , , , , , , , , 
2025,      649203201  1,1,3,A,B, , , , , , , , , , , , 
2025,      649204901  2,1,1,AB,B,B, , , , , , , , , , , 
2025,      649207301  2,1,1,AB,AB,AB, , , , , , , , , , , 
2025,      649207501  2,1,4,A,BC, , , , , , , , , , , , 
2025,      649208501  2,1,4,AB,B,B, ,2, , , , , , , , , 
2025,      649304101  2,1,2,AB,ABC,ABC, , , , , , , , , , , 
2025,      649306901  2,1,1,AB,A,A, , , , , , , , , , , 
2025,      649308001  2,1,2,Y, , , , , , , , , , , , , 
2025,      649312901  3,1,2,AB,BC,BC, , , , , , , , , , , 
2025,      649312901  3,2,1,AB,BC,BC, , , , , , , , , , , 
2025,      649402001  3,1,2,A,BE, , , , , , , , , , , , 
2025,      649402301  2,1,1,AB,B,B, , , , , , , , , , , 
2025,      649403101  1,1,2,A,AB, , ,2, , , , , , , , , 
2025,      649406401  5,1,1,Y, , , , , , , , , , , , , 
2025,      649500801  1,1,2,A,B, , , , , , , , , , , , 
2025,      649506901  2,1,3,AB,ABCE,ABC, ,2, , , , , , , , , 
2025,      649508701  2,1,5,AB,AB,AB, , , , , , , , , , , 
2025,      649508701  2,2,4,AB,AB,AB, , , , , , , , , , , 
2025,      649509401  2,1,3,A,BE, , , , , , , , , , , , 
2025,      649512901  2,1,5,Y, , , , , , , , , , , , , 
2025,      649513301  2,1,3,AB,B,B, , , , , , , , , , , 
2025,      649600101  1,1,2,A,ABCE, , , , , , , , , , , , 
2025,      649603601  2,1,3,AB,BC,BC, , , , , , , , , , , 
2025,      649603701  1,1,3,A,BCE, , , , , , , , , , , , 
2025,      649603701  1,2,2,A,BCE, , , , , , , , , , , , 
2025,      649605101  2,1,2,AB,AB,AB, , , , , , , , , , , 
2025,      649612901  1,1,3,A,BC, , ,2,2, , , , , , , , 
2025,      649703701  2,1,1,AB,AB,B, , , , , , , , , , , 
2025,      649705401  3,1,3,AB,ABC,ABC, , , , , , , , , , , 
2025,      649706001  2,1,4,AB,BC,BC, , , , , , , , , , , 
2025,      649706501  4,1,4,AC,BCE, ,B, , , , , , , , , , 
2025,      649708701  1,1,2,A,BC, , , , , , , , , , , , 
2025,      649710201  1,1,2,A,AB, , , , , , , , , , , , 
2025,      649712301  1,1,3,AX,ABC, ,B,2,2, , , , , , , , 
2025,      649806701  2,1,5,AB,B,B, , , , , , , , , , , 
2025,      649806901  2,1,3,AB,BC,BC, , , , , , , , , , , 
2025,      649807701  5,1,2,AB,BC,BC, , , , , , , , , , , 
2025,      649808201  2,1,2,AB,BC,B, , , , , , , , , , , 
2025,      649808501  4,1,1,A,AB, , , , , , , , , , , , 
2025,      649900101  2,1,4,AB,ABC,BC, , , , , , , , , , , 
2025,      649901601  2,1,1,Y, , , , , , , , , , , , , 
2025,      649907101  3,1,2,A,B, , ,2,2, , , , , , , , 
2025,      649908101  6,1,1,A,BC, , , , , , , , , , , , 
2025,      650002701  2,1,2,AB,ABCE,ABCE, , , , , , , , , , , 
2025,      650003501  2,1,2,AB,ABC,B, , , , , , , , , , , 
2025,      650007501  2,1,2,AB,ABC,BC, , , , , , , , , , , 
2025,      650107801  1,1,4,A,AB, , , , , , , , , , , , 
2025,      650113201  2,1,6,AB,AB,AB, , , , , , , , , , , 
2025,      650113201  2,2,5,AB,AB,AB, , , , , , , , , , , 
2025,      650113601  2,1,1,AB,BC,BC, , , , , , , , , , , 
2025,      650114001  2,1,2,AB,B,B, , , , , , , , , , , 
2025,      650114001  2,2,1,AB,AB,AB, , , , , , , , , , , 
2025,      650114301  1,1,8,A,BCE, , , , , , , , , , , , 
2025,      650117201  3,1,4,AB,BE,BE, ,2, , , , , , , , , 
2025,      650204101  1,1,2,A,BCE, , , , , , , , , , , , 
2025,      650204801  1,1,4,AB,B,B, , , , , , , , , , , 
2025,      650207001  2,1,2,AB,BC,BC, , , , , , , , , , , 
2025,      650207401  1,1,2,B, ,B, , , , , , , , , , , 
2025,      650208901  1,1,6,AB,AB,B, , , , , , , , , , , 
2025,      650300601  6,1,2,Y, , , , , , , , , , , , , 
2025,      650308001  1,1,4,A,B, , ,2,2,2, , , , , , , 
2025,      650403501  3,1,2,A,BCE, , , , , , , , , , , , 
2025,      650403501  3,2,1,A,BCE, , , , , , , , , , , , 
2025,      650406401  6,1,1,AB,AB,B, , , , , , , , , , , 
2025,      650408001  2,1,2,Y, , , , , , , , , , , , , 
2025,      650410201  2,1,5,AB,BC,BC, , , , , , , , , , , 
2025,      650410201  2,2,4,AB,BC,BC, , , , , , , , , , , 
2025,      650410801  1,1,2,AB,AB,AB, ,1,1,1,1, , , , , , 
2025,      650500401  2,1,2,AB,B,B, , , , , , , , , , , 
2025,      650502801  2,1,1,AB,B,B, , , , , , , , , , , 
2025,      650506401  2,1,5,AB,B,B, , , , , , , , , , , 
2025,      650508101  2,1,1,Y, , , , , , , , , , , , , 
2025,      650601201  4,1,1,A,AB, , , , , , , , , , , , 
2025,      650607001  1,1,2,A,AB, , , , , , , , , , , , 
2025,      650607901  2,1,3,AB,B,B, , , , , , , , , , , 
2025,      650608701  2,1,3,AB,BC,BC, , , , , , , , , , , 
2025,      650611101  1,1,2,A,BC, , , , , , , , , , , , 
2025,      650700101  2,1,2,AB,ABC,ABC, , , , , , , , , , , 
2025,      650700101  2,2,1,AB,ABC,ABC, , , , , , , , , , , 
2025,      650700301  2,1,1,AB,BE,BE, , , , , , , , , , , 
2025,      650700501  2,1,2,AB,BC,BCE, ,1,2,2,2, , , , , , 
2025,      650700801  1,1,2,AB,AB,B, , , , , , , , , , , 
2025,      650704801  1,1,3,A,AB, , , , , , , , , , , , 
2025,      650801701  2,1,3,AB,AB,B, , , , , , , , , , , 
2025,      650801901  1,1,3,AC,BCE, ,BCE, , , , , , , , , , 
2025,      650802001  2,1,1,A,B, , , , , , , , , , , , 
2025,      650805701  2,1,1,AB,B,B, , , , , , , , , , , 
2025,      650805801  3,1,3,AC,B, ,B, , , , , , , , , , 
2025,      650806001  2,1,4,AB,ABCE,B, , , , , , , , , , , 
2025,      650813701  2,1,5,AB,B,B, , , , , , , , , , , 
2025,      650813701  2,2,4,AB,B,B, , , , , , , , , , , 
2025,      650813801  2,1,2,AB,AB,AB, , , , , , , , , , , 
2025,      650900601  2,1,7,Y, , , , , , , , , , , , , 
2025,      650900601  2,2,6,Y, , , , , , , , , , , , , 
2025,      650900701  2,1,3,AB,B,B, , , , , , , , , , , 
2025,      650905401  1,1,4,AB,B,B, , , , , , , , , , , 
2025,      650905401  1,2,3,AB,B,B, , , , , , , , , , , 
2025,      650908601  2,1,1,AB,AB,AB, , , , , , , , , , , 
2025,      650908701  2,1,6,Y, , , , , , , , , , , , , 
2025,      650908801  2,1,1,AB,B,B, , , , , , , , , , , 
2025,      651001301  2,1,4,AB,BE,BE, , , , , , , , , , , 
2025,      651001501  1,1,8,A,B, , , , , , , , , , , , 
2025,      651001501  1,2,7,A,BE, , , , , , , , , , , , 
2025,      651006101  2,1,4,AB,B,B, , , , , , , , , , , 
2025,      651006401  6,1,1,C, , ,B, , , , , , , , , , 
2025,      651006501  2,1,7,AB,B,B, , , , , , , , , , , 
2025,      651008101  2,1,3,AB,B,B, , , , , , , , , , , 
2025,      651008101  2,2,2,AB,B,B, , , , , , , , , , , 
2025,      651009301  2,1,3,AB,B,B, , , , , , , , , , , 
2025,      651010001  2,1,2,AB,B,B, , , , , , , , , , , 
2025,      651010001  2,2,1,AB,B,B, , , , , , , , , , , 
2025,      651100101  4,1,1,ACE,K, ,K, , , , , , , , , , 
2025,      651105101  2,1,2,AB,BC,BC, , , , , , , , , , , 
2025,      651108101  1,1,2,A,K, , , , , , , , , , , , 
2025,      651207401  2,1,1,AB,AB,AB, , , , , , , , , , , 
2025,      651209701  2,1,1,Y, , , , , , , , , , , , , 
2025,      651212101  1,1,2,AB,BC,BC, , , , , , , , , , , 
2025,      651301701  2,1,4,A,AB, , , ,2,2, , , , , , , 
2025,      651306501  2,1,1,A,B, , , , , , , , , , , , 
2025,      651401501  2,1,3,AB,B,BC, , , , , , , , , , , 
2025,      651412301  2,1,3,A,AB, , , , , , , , , , , , 
2025,      651412701  2,1,2,AB,BCK,BCK, , , , , , , , , , , 
2025,      651415101  2,1,3,Y, , , ,2,2,2,2, , , ,2, , 
2025,      651501301  2,1,2,AB,B,B, , , , , , , , , , , 
2025,      651509301  1,1,3,A,AB, , , , , , , , , , , , 
2025,      651509901  2,1,3,Y, , , , , , , , , , , , , 
2025,      651600501  2,1,3,AB,BE,BE, , , ,2, , , , , , , 
2025,      651600501  2,2,2,AB,BE,BE, , , ,2, , , , , , , 
2025,      651601301  2,1,1,Y, , , , , , , , , , , , , 
2025,      651602001  2,1,1,AF,B, ,B, , , , , , , , , , 
2025,      651611801  1,1,3,AB,BE,BE, , , , , , , , , , , 
2025,      651613901  1,1,1,AE,C, ,C, , , , , , , , , , 
2025,      651701601  1,1,1,A,B, , , , , , , , , , , , 
2025,      651702501  1,1,2,AB,CK,CK, , , , , , , , , , , 
2025,      651705701  2,1,4,A,K, , , , , , , , , , , , 
2025,      651706001  1,1,4,A,AB, , , , , , , , , , , , 
2025,      651706001  1,2,3,A,B, , , , , , , , , , , , 
2025,      651708601  1,1,2,A,K, , , , , , , , , , , , 
2025,      651709401  2,1,2,AB,K,K, , , , , , , , , , , 
2025,      651800901  4,1,1,AB,ABCK,CK, , , , , , , , , , , 
2025,      651805301  2,1,2,AB,BK,BK, , , , , , , , , , , 
2025,      651805801  2,1,1,AB,EK,BK, , , , , , , , , , , 
2025,      651900801  2,1,2,AB,BC,BC, , , , , , , , , , , 
2025,      651900801  2,2,1,AB,BC,BC, , , , , , , , , , , 
2025,      651906601  2,1,2,AB,AB,AB, , , , , , , , , , , 
2025,      651908601  4,1,1,A,B, , , , , , , , , , , , 
2025,      651909601  2,1,3,AB,ABCK,BC, , , , , , , , , , , 
2025,      652003001  2,1,4,B, ,BGK, , , , , , , , , , , 
2025,      652003201  2,1,5,Y, , , , , , , , , , , , , 
2025,      652003201  2,2,4,A,ACK, , , , , , , , , , , , 
2025,      652006101  2,1,2,AB,B,B, , , , , , , , , , , 
2025,      652006401  2,1,3,A,BK, , , , , , , , , , , , 
2025,      652007501  2,1,3,AB,BG,BC, , , , , , , , , , , 
2025,      652100601  2,1,2,AB,CK,CK, , , , , , , , , , , 
2025,      652101901  2,1,3,AB,CK,CK, , , ,2, , , , , , , 
2025,      652103801  1,1,4,A,K, , , , , , , , , , , , 
2025,      652104401  1,1,1,A,CE, , , , , , , , , , , , 
2025,      652202801  2,1,3,AB,K,K, ,2,2,2,2,2, , , , , 
2025,      652203001  1,1,4,A,C, , , , , , , , , , , , 
2025,      652203701  2,1,1,A,ABC, , , , , , , , , , , , 
2025,      652205501  2,1,3,AB,K,K, , , , , , , , , , , 
2025,      652304001  2,1,3,AB,BC,BC, , , , , , , , , , , 
2025,      652304001  2,2,2,AB,BC,BC, , , , , , , , , , , 
2025,      652304101  2,1,3,A,ABK, , , , , , , , , , , , 
2025,      652304101  2,2,2,A,BK, , , , , , , , , , , , 
2025,      652304201  2,1,1,AB,ABEK,BEK, , , , , , , , , , , 
2025,      652306601  1,1,2,A,B, , , , , , , , , , , , 
2025,      652306901  2,1,5,AB,BC,BC, , , , , , , , , , , 
2025,      652309901  2,1,5,AB,BE,BE, , , , , , , , , , , 
2025,      652310001  2,1,4,ABD,BE,BE,BE,2, , , ,2, , , , , 
2025,      652407001  2,1,2,AB,AK,AK, , , , , , , , , , , 
2025,      652407101  2,1,3,AB,BC,B, ,2,2,2, , , , , , , 
2025,      652407701  2,1,2,Y, , , ,1,1,1,2, , , , , , 
2025,      652407701  2,2,1,A,ABK, , ,1,1,1,1, , , , , , 
2025,      652410001  2,1,4,A,EK, , , , , , , , , , , , 
2025,      652410501  2,1,5,AB,K,K, , , , , , , , , , , 
2025,      652411001  2,1,2,AB,BC,BC, , , , , , , , , , , 
2025,      652414601  1,1,4,AB,ACK,ACK, , , , , , , , , , , 
2025,      652502401  2,1,1,A,ABE, , , , , , , , , , , , 
2025,      652502501  2,1,1,AB,B,B, , , , , , , , , , , 
2025,      652504401  2,1,2,A,BC, , , , , , , , , , , , 
2025,      652509901  1,1,2,A,BKX, , , , , , , , , , , , 
2025,      652608901  1,1,2,A,B, , , , , , , , , , , , 
2025,      652609001  1,1,3,A,B, , ,1,1,1, , , , , , , 
2025,      652609501  2,1,1,Y, , , , , , , , , , , , , 
2025,      652609601  4,1,2,AB,B,B, , , , , , , , , , , 
2025,      652609601  4,2,1,AB,B,B, , , , , , , , , , , 
2025,      652613501  2,1,3,AB,AB,B, , , , , , , , , , , 
2025,      652613601  2,1,2,AB,BC,BC, , , , , , , , , , , 
2025,      652700801  4,1,1,A,BC, , , , , , , , , , , , 
2025,      652703501  1,1,1,AB,CEK,CEK, , , , , , , , , , , 
2025,      652705401  1,1,2,A,K, , ,1, , , , , , , , , 
2025,      652706201  2,1,2,AB,BC,BC, , , , , , , , , , , 
2025,      652706201  2,2,1,AB,BC,BC, , , , , , , , , , , 
2025,      652708001  1,1,2,AB,B,BC, , , , , , , , , , , 
2025,      652709001  2,1,2,A,CK, , , , , , , , , , , , 
2025,      652712101  1,1,3,A,CK, , , , , , , , , , , , 
2025,      652809001  2,1,2,AB,B,B, , , , , , , , , , , 
2025,      652809301  2,1,3,AB,K,K, , ,2, , , , , , , , 
2025,      652810401  2,1,1,AB,AB,AB, , , , , , , , , , , 
2025,      652810501  2,1,2,AB,BCK,BCK, , , , , , , , , , , 
2025,      652811501  1,1,2,A,AB, , ,2,2,2, , , , , , , 
2025,      652811601  1,1,3,A,BK, , , , , , , , , , , , 
2025,      652811801  1,1,3,A,K, , ,2,2,2, , , , ,2,2, 
2025,      652906101  4,1,1,AB,B,B, , , , , , , , , , , 
2025,      652906201  2,1,8,AB,ABK,B, , , , , , , , , , , 
2025,      652906201  2,2,7,AB,ABCK,B, , , , , , , , , , , 
2025,      652906201  2,3,6,AB,ABCK,B, , , , , , , , , , , 
2025,      652906301  2,1,6,AB,BE,BE, , , , , , , , , , , 
2025,      652906301  2,2,5,AB,BE,BE, , , , , , , , , , , 
2025,      652906401  2,1,4,Y, , , , , , , , , , , , , 
2025,      652910901  2,1,3,AB,AC,C, , , , , , , , , , , 
2025,      652910901  2,2,2,AB,ACK,CK, , , , , , , , , , , 
2025,      652911301  2,1,7,Y, , , , , , , , , , , , , 
2025,      652911501  2,1,10,AB,B,B, , , , , , , , , , , 
2025,      652911901  2,1,2,Y, , , , , , , , , , , , , 
2025,      652911901  2,2,1,AB,BK,BK, , , , , , , , , , , 
2025,      652920901  2,1,4,AB,AB,B, , , ,2,2, ,1,1, , , 
2025,      652921101  2,1,1,AB,ABC,BC, , , , , , , , , , , 
2025,      652921201  2,1,4,Y, , , , , , , , , , , , , 
2025,      652921301  2,1,11,AB,B,B, , , , , , , , , , , 
2025,      652921301  2,2,10,AB,AB,B, , , , , , , , , , , 
2025,      653007101  2,1,2,A,BCE, , , , , , , , , , , , 
2025,      653007201  1,1,3,A,ABC, , , , , , , , , , , , 
2025,      653007301  1,1,3,A,ABK, , , , , , , , , , , , 
